Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-08-04,53.218,53.635,52.877,52.991,15014828,0.0,0
2015-08-05,53.029,54.014,52.991,53.976,14589821,0.0,0
2015-08-06,54.127,54.127,53.749,54.09,10234114,0.0,0
2015-08-07,53.446,54.127,53.446,53.824,6854834,0.0,0
2015-08-10,53.635,53.673,52.726,52.953,14511574,0.0,0
2015-08-11,53.218,53.711,52.915,53.105,14949761,0.0,0
2015-08-12,52.84,53.029,51.817,52.006,21456207,0.0,0
2015-08-13,52.179,52.562,51.91,52.485,14034652,0.774972,0
2015-08-14,52.179,52.447,51.987,52.102,11361424,0.0,0
2015-08-17,51.949,52.217,51.796,51.834,10843750,0.0,0
2015-08-18,51.796,52.025,51.336,51.412,13297378,0.0,0
2015-08-19,51.681,51.719,50.838,50.876,22261008,0.0,0
2015-08-20,50.57,50.685,49.957,50.072,27784494,0.0,0
2015-08-21,49.803,49.957,49.037,49.727,32446985,0.0,0
2015-08-24,48.041,48.156,47.505,47.581,37979248,0.0,0
2015-08-25,46.049,47.811,45.972,47.275,51296109,0.0,0
2015-08-26,46.854,47.313,46.355,46.432,26223499,0.0,0
2015-08-27,46.777,47.428,46.585,47.083,29624118,0.0,0
2015-08-28,47.888,47.888,46.777,46.854,26251957,0.0,0
2015-08-31,47.122,47.313,46.815,46.968,16199722,0.0,0
2015-09-01,46.968,47.198,46.317,46.355,19830828,0.0,0
2015-09-02,45.896,46.049,45.436,45.513,34347667,0.0,0
2015-09-04,45.513,45.857,45.206,45.513,24410196,0.0,0
2015-09-07,44.976,45.283,44.517,44.593,28009616,0.0,0
2015-09-08,44.746,46.317,44.67,46.049,22910847,0.0,0
2015-09-09,46.739,47.773,46.432,47.658,28265577,0.0,0
2015-09-10,46.547,47.122,46.432,46.585,20911392,0.0,0
2015-09-11,46.624,46.739,45.972,46.317,48652365,0.0,0
2015-09-14,46.624,46.854,46.355,46.547,29734323,0.0,0
2015-09-15,46.087,46.279,45.972,46.049,16501746,0.0,0
2015-09-16,46.777,47.122,46.509,46.968,15209338,0.0,0
2015-09-17,47.275,47.352,46.624,46.777,14075669,0.0,0
2015-09-18,46.355,46.624,46.049,46.164,20401702,0.0,0
2015-09-21,45.589,46.049,45.359,45.896,22338441,0.0,0
2015-09-22,45.972,46.854,45.896,46.126,22279209,0.0,0
2015-09-23,45.13,45.283,44.861,45.206,49971348,0.0,0
